         165  -52.3371582       29.3700809       33.2634888     -1.0000000   1
         166  -52.2721558       29.3712673       48.2735596     -1.0000000   1
         167  -52.2071838       29.3724499       63.2836304     -1.0000000   1
         168  -52.1421814       29.3736362       78.2937012     -1.0000000   1
         169  -52.0775146       29.3748150       93.2937012     -1.0000000   1
         170  -52.0128174       29.3759937       108.293701     -1.0000000   1
         171  -51.9481201       29.3771725       123.293701     -1.0000000   1
         172  -51.8834229       29.3783512       138.293701     -1.0000000   1
         173  -51.8187256       29.3795300       153.293701     -1.0000000   1
         174  -51.7540283       29.3807087       168.293701     -1.0000000   1
         175  -51.6893311       29.3818874       183.293701     -1.0000000   1
         176  -51.6246338       29.3830662       198.293701     -1.0000000   1
         177  -51.5599365       29.3842449       213.293701     -1.0000000   1
         178  -51.4952393       29.3854237       228.293701     -1.0000000   1
         179  -51.4305420       29.3866024       243.293701     -1.0000000   1
         180  -51.3658447       29.3877811       258.293701     -1.0000000   1
         181  -9.03820801       53.2925186      -265.951904     -1.0000000   1
         182  -9.01065063       53.2510834      -251.003052     -1.0000000   1
         183  -8.98312378       53.2096481      -236.054184     -1.0000000   1
         184  -8.95556641       53.1682129      -221.105316     -1.0000000   1
         185  -8.92803955       53.1267700      -206.156448     -1.0000000   1
         186  -8.90048218       53.0853348      -191.207596     -1.0000000   1
         187  -8.87295532       53.0438995      -176.258728     -1.0000000   1
         188  -8.84539795       53.0024643      -161.309860     -1.0000000   1
         189  -8.81787109       52.9610214      -146.361008     -1.0000000   1
         190  -8.79031372       52.9195862      -131.412140     -1.0000000   1
         191  -8.76278687       52.8781509      -116.463272     -1.0000000   1
         192  -8.73522949       52.8367157      -101.514404     -1.0000000   1
         193  -8.70980835       52.7905045      -86.5296631     -1.0000000   1
         194  -8.68676758       52.7388306      -71.5039368     -1.0000000   1
         195  -8.66372681       52.6871643      -56.4781799     -1.0000000   1
         196  -8.64071655       52.6354980      -41.4524231     -1.0000000   1
         197  -8.61767578       52.5838318      -26.4266968     -1.0000000   1
         198  -8.59463501       52.5321655      -11.4009399     -1.0000000   1
         199  -8.57159424       52.4804993       3.62481689     -1.0000000   1
         200  -8.54858398       52.4288254       18.6505432     -1.0000000   1
         201  -8.52554321       52.3771591       33.6763000     -1.0000000   1
         202  -8.50250244       52.3254929       48.7020264     -1.0000000   1
         203  -8.47949219       52.2738266       63.7277832     -1.0000000   1
         204  -8.45645142       52.2221603       78.7535400     -1.0000000   1
         205  -8.43356323       52.1707840       93.7535400     -1.0000000   1
         206  -8.41067505       52.1194077       108.753540     -1.0000000   1
         207  -8.38778687       52.0680313       123.753540     -1.0000000   1
         208  -8.36489868       52.0166550       138.753540     -1.0000000   1
         209  -8.34201050       51.9652786       153.753540     -1.0000000   1
         210  -8.31912231       51.9139023       168.753540     -1.0000000   1
         211  -8.29623413       51.8625259       183.753540     -1.0000000   1
         212  -8.27334595       51.8111496       198.753540     -1.0000000   1
         213  -8.25045776       51.7597733       213.753540     -1.0000000   1
         214  -8.22756958       51.7083969       228.753540     -1.0000000   1
         215  -8.20468140       51.6570206       243.753540     -1.0000000   1
         216  -8.18179321       51.6056442       258.753540     -1.0000000   1
         217   41.0287323       41.6981354      -266.848267     -1.0000000   1
         218   41.0249176       41.6753235      -251.842133     -1.0000000   1
         219   41.0211029       41.6525192      -236.835999     -1.0000000   1
         220   41.0172729       41.6297073      -221.829865     -1.0000000   1
         221   41.0134583       41.6069031      -206.823730     -1.0000000   1
         222   41.0096436       41.5840988      -191.817596     -1.0000000   1
         223   41.0058136       41.5612869      -176.811462     -1.0000000   1
         224   41.0019989       41.5384827      -161.805328     -1.0000000   1
         225   40.9981842       41.5156708      -146.799194     -1.0000000   1
         226   40.9943542       41.4928665      -131.793060     -1.0000000   1
         227   40.9905396       41.4700623      -116.786926     -1.0000000   1
         228   40.9867249       41.4472504      -101.780792     -1.0000000   1
         229   40.9784851       41.4110031      -86.7772827     -1.0000000   1
         230   40.9652100       41.3593979      -71.7767334     -1.0000000   1
         231   40.9519196       41.3077927      -56.7761841     -1.0000000   1
         232   40.9386444       41.2561874      -41.7756348     -1.0000000   1
         233   40.9253693       41.2045822      -26.7750854     -1.0000000   1
         234   40.9120941       41.1529770      -11.7745667     -1.0000000   1
         235   40.8988037       41.1013718       3.22598267     -1.0000000   1
         236   40.8855286       41.0497665       18.2265320     -1.0000000   1
         237   40.8722534       40.9981537       33.2270813     -1.0000000   1
         238   40.8589630       40.9465485       48.2276306     -1.0000000   1
         239   40.8456879       40.8949432       63.2281494     -1.0000000   1
         240   40.8324127       40.8433380       78.2286987     -1.0000000   1
         241   40.8191833       40.7919388       93.2286987     -1.0000000   1
         242   40.8059540       40.7405396       108.228699     -1.0000000   1
         243   40.7927246       40.6891403       123.228699     -1.0000000   1
         244   40.7794952       40.6377411       138.228699     -1.0000000   1
         245   40.7662659       40.5863419       153.228699     -1.0000000   1
         246   40.7530365       40.5349426       168.228699     -1.0000000   1
         247   40.7398071       40.4835434       183.228699     -1.0000000   1
         248   40.7265778       40.4321442       198.228699     -1.0000000   1
         249   40.7133484       40.3807449       213.228699     -1.0000000   1
         250   40.7001190       40.3293457       228.228699     -1.0000000   1
         251   40.6868896       40.2779465       243.228699     -1.0000000   1
         252   40.6736603       40.2265472       258.228699     -1.0000000   1
         253 -0.628814697     -0.147953033      -266.104492     -1.0000000   1
         254 -0.600280762     -0.133628845      -250.895050     -1.0000000   1
         255 -0.571746826     -0.119304657      -235.685638     -1.0000000   1
         256 -0.543182373     -0.104978561      -220.476212     -1.0000000   1
         257 -0.514648438      -9.06543732E-02  -205.266785     -1.0000000   1
         258 -0.486083984      -7.63301849E-02  -190.057373     -1.0000000   1
         259 -0.457550049      -6.20040894E-02  -174.847946     -1.0000000   1
         260 -0.429016113      -4.76799011E-02  -159.638519     -1.0000000   1
         261 -0.400451660      -3.33557129E-02  -144.429108     -1.0000000   1
         262 -0.371917725      -1.90296173E-02  -129.219681     -1.0000000   1
         263 -0.343353271      -4.70542908E-03  -114.010254     -1.0000000   1
         264 -0.314819336       9.61875916E-03  -98.8008423     -1.0000000   1
         265 -0.274017334       1.57871246E-02  -83.5961304     -1.0000000   1
         266 -0.219207764       1.26285553E-02  -68.3968506     -1.0000000   1
         267 -0.164428711       9.47189331E-03  -53.1975403     -1.0000000   1
         268 -0.109619141       6.31523132E-03  -37.9982605     -1.0000000   1
         269  -5.48095703E-02   3.15666199E-03  -22.7989502     -1.0000000   1
         270   0.00000000       0.00000000      -7.59967041     -1.0000000   1
         271   5.47790527E-02  -3.15666199E-03   7.59963989     -1.0000000   1
         272  0.109588623      -6.31332397E-03   22.7989197     -1.0000000   1
         273  0.164398193      -9.47189331E-03   37.9982300     -1.0000000   1
         274  0.219207764      -1.26285553E-02   53.1975098     -1.0000000   1
         275  0.273986816      -1.57852173E-02   68.3968201     -1.0000000   1
         276  0.328796387      -1.89418793E-02   83.5961304     -1.0000000   1
         277  0.382659912      -2.20451355E-02   98.5961304     -1.0000000   1
         278  0.436523438      -2.51483917E-02   113.596130     -1.0000000   1
         279  0.490386963      -2.82516479E-02   128.596130     -1.0000000   1
         280  0.544250488      -3.13549042E-02   143.596130     -1.0000000   1
         281  0.598114014      -3.44581604E-02   158.596130     -1.0000000   1
         282  0.651977539      -3.75614166E-02   173.596130     -1.0000000   1
         283  0.705841064      -4.06646729E-02   188.596130     -1.0000000   1
         284  0.759704590      -4.37679291E-02   203.596130     -1.0000000   1
         285  0.813568115      -4.68711853E-02   218.596130     -1.0000000   1
         286  0.867431641      -4.99744415E-02   233.596130     -1.0000000   1
         287  0.921295166      -5.30776978E-02   248.596130     -1.0000000   1
         288  0.975158691      -5.61809540E-02   263.596130     -1.0000000   1				       
